Tweet id,Contenido,Fecha,Categoria,Autor username,Autor displayname,Autor location,Link,Likes,Respuestas,Retweets,Hashtags,Mentioned users,Sentimiento,Emocion,Lang
1729511744899289093,Atento @JMilei te estan rifando el bcra los forros estos.,2023-11-28 14:45:07+00:00,Tweet,elrama_,Rama,,https://twitter.com/elrama_/status/1729511744899289093,51,2,10,[],"[UserRef(id=4020276615, username='JMilei', displayname='Javier Milei', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,es
1729486488167997834,"La velocidad que agarró el stock de letras dólar linked del BCRA es increíble.

En 8 ruedas aumentaron u$s 2.000 millones (un 70%).

Esto es, el BCRA tomando deuda atada al FX A3500, a tasa cero, rescatable en cualquier momento a valor técnico.",2023-11-28 13:04:45+00:00,Tweet,SalvadorVitell1,Salvador Vitelli,,https://twitter.com/SalvadorVitell1/status/1729486488167997834,348,26,78,[],[],N,Enojo,es
1727663790412431522,"Encubriéndome..y oculta dentro d mis miedos..sin ruidos.sin despertarlos.
mi vivir sigue oculto.debajo de los forros de mis vestidos.o faldas.
peldaño a peldaño subo escaleras 
decorándolas.
¡me excitas.haces qe mi carme tiemble! y esos sentimientos-de mente.florecen desnudos.. https://t.co/iJ2b3s7i94",2023-11-23 12:22:00+00:00,Tweet,ConsueloMariaR,MássSol,,https://twitter.com/ConsueloMariaR/status/1727663790412431522,33,4,4,[],[],N,Enojo,es
1729529706347655435,"Gracias Leo 🫶🏻 
Pero ni te gastes con pelotudos, para ellos hay que ser forros, cagarse en la gente, pisar cabezas para llegar a algún lugar, nunca decir las cosas en la cara, en fin",2023-11-28 15:56:29+00:00,Tweet,Awa_Per,Awa,En la 🐚 de la lora,https://twitter.com/Awa_Per/status/1729529706347655435,24,1,2,[],[],N,Enojo,es
1729527484587090404,Daleeeee grave error eso! El que piensa que Marcos es una planta o un cuadro se equivoca . Marcos ganó básicamente porque fue real y xq cuando tuvo que plantarse con Reverdito o Alfa no le tembló el pulso,2023-11-28 15:47:40+00:00,Tweet,LeoAriasPrensa,Leo Arias,Argentina,https://twitter.com/LeoAriasPrensa/status/1729527484587090404,368,32,70,[],[],N,Enojo,es
1729589726229733881,Para que iban a ser tan forros conmigo después de todo,2023-11-28 19:54:59+00:00,Tweet,Micamoyano22,❤️‍🔥,,https://twitter.com/Micamoyano22/status/1729589726229733881,1,0,0,[],[],N,Enojo,es
1727159613072543931,tomen FORROS,2023-11-22 02:58:35+00:00,Tweet,sbtnoist,palo 11/11,16 años!!  te amo wos 💗,https://twitter.com/sbtnoist/status/1727159613072543931,0,0,0,[],[],N,Enojo,en
1729340243986293100,una vez que no sean forros no les cuesta 😔,2023-11-28 03:23:38+00:00,Tweet,emmittaaaa,emmy,"Bahía Blanca, Argentina",https://twitter.com/emmittaaaa/status/1729340243986293100,0,0,0,[],[],N,Enojo,es
1729567663641252103,"❤️ Te invitamos a conocer más sobre #CokeStudio, la plataforma global de música de @CocaColaAr 🎧

📲 Si amas la música tanto como nosotros, entrá a 🔗https://t.co/JCVpAtoWJQ y entérate de todas las novedades. https://t.co/YgHNUfyg7B",2023-11-28 18:27:19+00:00,Tweet,BillboardArg,Billboard AR,Argentina,https://twitter.com/BillboardArg/status/1729567663641252103,20,0,3,['CokeStudio'],"[UserRef(id=309904838, username='CocaColaAr', displayname='Coca-Cola Argentina', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,es
1727150910080762169,SIGAN HABLANDO FORROS DALE MOGÓLICOS,2023-11-22 02:24:00+00:00,Tweet,xarzrix,𝖃𝖆𝖗 🩵🤍🩵,,https://twitter.com/xarzrix/status/1727150910080762169,0,0,0,[],[],N,Enojo,es
1729496539729367331,"Es increíble que se esté discutiendo el aguinaldo! Qué hicieron??
Volvimos a la Argentina pujante de 1930 forros.",2023-11-28 13:44:42+00:00,Tweet,Flaloqui,Esmeralda 💚,Lanús,https://twitter.com/Flaloqui/status/1729496539729367331,248,36,65,[],[],N,Enojo,es
1727528471365116324,"Con Román toda la vida. No hay ninguna otra opción. Uno entiende por supuesto que él no puede salir a decir que Pol Fernández es un hijo de mil puta que no marca no la pide no la aguanta no asiste no corre y no le pega al arco, pero halagar forros es lo único que cambiaría",2023-11-23 03:24:18+00:00,Tweet,ExMaru_,Maru,Paraná - Córdoba,https://twitter.com/ExMaru_/status/1727528471365116324,281,4,46,[],[],N,Enojo,es
1729239987630329904,Forros,2023-11-27 20:45:15+00:00,Tweet,m_oriannaa,ꪮ᥅iꪖꪀꪖ ♡,"Buenos Aires, Argentina",https://twitter.com/m_oriannaa/status/1729239987630329904,0,0,0,[],[],N,Enojo,en
1729096887167279294,"37 grados para hoy
Tomen agua
Coman fruta
Y digan las cosas en la cara",2023-11-27 11:16:37+00:00,Tweet,PauDisalvo,Pauli,"Mendoza, Argentina",https://twitter.com/PauDisalvo/status/1729096887167279294,15853,13,6490,[],[],N,Enojo,es
1729682320058175617,vayanse todos a la puta q los re mil contra pario forros de re mier,2023-11-29 02:02:55+00:00,Tweet,ldrenjoyer,mar,ella,https://twitter.com/ldrenjoyer/status/1729682320058175617,0,0,0,[],[],N,Enojo,es
1727125028087509193,Y de esos forros hay en todos lados,2023-11-22 00:41:09+00:00,Tweet,FlorBruchi,Flor Bruchi,,https://twitter.com/FlorBruchi/status/1727125028087509193,0,0,0,[],[],N,Enojo,es
1729662229132231118,"Esos premios eran de Priscila Buiar y Priscila Reis 
Forros. 
#RioWebFest https://t.co/NMTiB2sOnO",2023-11-29 00:43:05+00:00,Tweet,GirlClouds_07,Sofy 🇦🇷,,https://twitter.com/GirlClouds_07/status/1729662229132231118,4,0,0,['RioWebFest'],[],N,Enojo,es
1728934340896120949,"If you've ever wished you could ask a book questions, this is for you. 

This AI tool is like ChatGPT for books. 

Just upload any PDF book and ask a question. You'll get an answer with page citations in seconds. 

The best part? It's free.",2023-11-27 00:30:43+00:00,Tweet,rajyaatluri,rajya,"Los Angeles, CA",https://twitter.com/rajyaatluri/status/1728934340896120949,272,0,26,[],[],N,Enojo,en
1728578019185574264,"@ComoNoAdorarlos Que forros,se juntan unos pesos más y la llevan, además en tus planes de vida tiene que estar,es tu familia,que gente sorete,yo me voy el año que viene al exterior y por supuesto que me llevo a mis 3 nenas https://t.co/GFDS07ohkp",2023-11-26 00:54:49+00:00,Tweet,quemirasb0b0,6u4d1,Donde vos no ,https://twitter.com/quemirasb0b0/status/1728578019185574264,21,1,2,[],"[UserRef(id=2390156275, username='ComoNoAdorarlos', displayname='Como No Adorarlos', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,es
1727066040293785607,"Verano, calor, pileta, helado y MOSQUITOS FORROS Q SON",2023-11-21 20:46:45+00:00,Tweet,camilitauh,tititita,Ciudad Autónoma de Buenos Aire,https://twitter.com/camilitauh/status/1727066040293785607,0,0,0,[],[],N,Enojo,es
1727127817337643185,mira como se rien los forros de los policias,2023-11-22 00:52:14+00:00,Tweet,rulogallinaa,fel,,https://twitter.com/rulogallinaa/status/1727127817337643185,0,0,0,[],[],N,Enojo,es
1727125964340048218,"I think I've seen this film before
FORROS",2023-11-22 00:44:53+00:00,Tweet,i143hynjin,Dani 樂-STAR,She/her ||arJINtina,https://twitter.com/i143hynjin/status/1727125964340048218,0,0,0,[],[],N,Enojo,en
1727122253220041214,안녕하세요. SM엔터테인먼트입니다. https://t.co/Cwn4ig8o1g,2023-11-22 00:30:08+00:00,Tweet,RIIZE_official,RIIZE,,https://twitter.com/RIIZE_official/status/1727122253220041214,70981,7573,37533,[],[],N,Enojo,ko
1729536108285857888,"Qué forros son los medios con la China Suárez...Antes pensaba q se victimizaba, pero siempre que va a un evento tratan de rebajarla.
 La corrieron para que entre esta, se coló, le dieron segunda fila...
 Lxs panelistas mujeres y trolos la destesstan, envidio obvio.",2023-11-28 16:21:56+00:00,Tweet,Joselooo1517,Jose,"Salta, Argentina",https://twitter.com/Joselooo1517/status/1729536108285857888,118,8,19,[],[],N,Enojo,es
1728654467699241293,@MarceloMunoz80 3 forros.,2023-11-26 05:58:36+00:00,Tweet,gomezfasco,Quique,,https://twitter.com/gomezfasco/status/1728654467699241293,6,0,0,[],"[UserRef(id=744854378914451456, username='MarceloMunoz80', displayname='Marcelo Alejandro Muñoz', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,en
1729325908253970786,"Man I can play league with my feet...🤪

#Comics #webtoon #romance #gamerslife

Read Now&gt;&gt;&gt;
https://t.co/0QHPgiFmMg",2023-11-28 02:26:40+00:00,Tweet,Toomics_EN,Toomics_English,,https://twitter.com/Toomics_EN/status/1729325908253970786,20,0,1,"['Comics', 'webtoon', 'romance', 'gamerslife']",[],N,Enojo,en
1727807070655672645,Numeral River forros!!!,2023-11-23 21:51:21+00:00,Tweet,BafaRantosSorre,Ídolo de Frankfurt,"Preso Violado, La Matanza ",https://twitter.com/BafaRantosSorre/status/1727807070655672645,0,1,0,[],[],N,Enojo,en
1727785397332111489,"2️⃣0️⃣ @Habemusfutbol10 
@Exbigote_ 
@NumeralRiver 
@TodoAzulgrana",2023-11-23 20:25:14+00:00,Tweet,Encu5Futbol,𝗘𝗡𝗖𝗨,,https://twitter.com/Encu5Futbol/status/1727785397332111489,75,1,6,[],"[UserRef(id=700700671264161793, username='Habemusfutbol10', displayname='Habemus Fútbol', _type='snscrape.modules.twitter.UserRef'), UserRef(id=1537093402784940032, username='Exbigote_', displayname='bigote', _type='snscrape.modules.twitter.UserRef'), UserRef(id=3377591331, username='NumeralRiver', displayname='#𝐍𝐮𝐦𝐞𝐫𝐚𝐥 𝐑𝐢𝐯𝐞𝐫', _type='snscrape.modules.twitter.UserRef'), UserRef(id=562190291, username='TodoAzulgrana', displayname='Todo Azulgrana🌪', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,qme
1727150649266274712,GOOOOOL FORROS GOLLLLL,2023-11-22 02:22:58+00:00,Tweet,visceralfeel,val,she/her | 19,https://twitter.com/visceralfeel/status/1727150649266274712,0,0,0,[],[],N,Enojo,en
1729683788102238646,Forros https://t.co/9nbPPyRtB3,2023-11-29 02:08:45+00:00,Tweet,mrbbiger,yo,En algún lugar,https://twitter.com/mrbbiger/status/1729683788102238646,0,0,0,[],[],N,Enojo,en
1729341232650780999,"Y LO MANDARON A GIOVANI, TAN FORROS VAN AL SER???
#BuenosChicos",2023-11-28 03:27:34+00:00,Tweet,fixingstarss,lena,solo louie 🇦🇷,https://twitter.com/fixingstarss/status/1729341232650780999,3,0,1,['BuenosChicos'],[],N,Enojo,es
1729653555252883683,"Me parece una excelente iniciativa la de no volver a comprar ni a contratar a ningún pelotudo que haya votado a Milei.

Hagamos un circuito de compañeros. Yo ya lo empecé a hacer en el barrio.

A LOS FORROS LIBERTARIOS, NI AGUA DE LA ZANJA",2023-11-29 00:08:37+00:00,Tweet,HippieVye,Rafael Sola (Hippie Vye),"San Justo, AMBA",https://twitter.com/HippieVye/status/1729653555252883683,211,24,66,[],[],N,Enojo,es
1728909818994581749,"Encima nos ilusionan estos forros, para que duela más quedar afuera, la concha de sus madres jugadores",2023-11-26 22:53:17+00:00,Tweet,BustosNeta,Bustosneta,,https://twitter.com/BustosNeta/status/1728909818994581749,106,1,17,[],[],N,Enojo,es
1729551293159547040,es que los japoneses aman a kep1er y se lo hacen saber no como otros forros que no saben apreciarlas,2023-11-28 17:22:16+00:00,Tweet,daynitiny,Tiny 04/15,She/her 21♡ Only Kep1er,https://twitter.com/daynitiny/status/1729551293159547040,27,3,3,[],[],N,Enojo,es
1727509325587894295,#CopaArgentinaEnTyCSports HABLEN BIEN DE ESTUDIANTES FORROS,2023-11-23 02:08:13+00:00,Tweet,Ace_Angell,ᴵᴬᴹ𝘒𝘪𝘭𝘭𝘢𝘱𝘵𝘳,,https://twitter.com/Ace_Angell/status/1727509325587894295,0,0,0,['CopaArgentinaEnTyCSports'],[],N,Enojo,es
1728054063990730755,suben flyers de boliches todos los dias solo para chuparle la verga a los rrpp y no son capaces de subir cuando se pierde un perro forros demierda me enojé,2023-11-24 14:12:49+00:00,Tweet,violetabbrz,Violeta,,https://twitter.com/violetabbrz/status/1728054063990730755,7,0,2,[],[],N,Enojo,es
1728942433423987080,"If you've ever wished you could ask a book questions, this is for you. 

This AI tool is like ChatGPT for books. 

Just upload any PDF book and ask a question. You'll get an answer with page citations in seconds. 

The best part? It's free.",2023-11-27 01:02:52+00:00,Tweet,coralai_,Coral AI,,https://twitter.com/coralai_/status/1728942433423987080,183,0,11,[],[],N,Enojo,en
1729363315749511291,"Me imagino que el aumento en la edad jubilatoria y en los aportes debera pasar por el Congreso,  Ya me veo las calles llenas de fuego como en Francia, Forros",2023-11-28 04:55:19+00:00,Tweet,Kariv51,Kary 🧉 🇦🇷 💕,"Bernal, Argentina",https://twitter.com/Kariv51/status/1729363315749511291,14,0,5,[],[],N,Enojo,es
1726754001528500662,"Entre los forros que se van y los forros que no quieren venir, estamos como en una luna de miel 😂
P  E  R  D  I  E  R  O  N #SeVanParaSiempre #SeVanEn2024 #KirchnerismoNuncaMas",2023-11-21 00:06:50+00:00,Tweet,Florantik1987,Flor (adopta no compres 🐾🐾),Mar del Plata,https://twitter.com/Florantik1987/status/1726754001528500662,7,1,2,"['SeVanParaSiempre', 'SeVanEn2024', 'KirchnerismoNuncaMas']",[],N,Enojo,es
1729582135651295484,"If you've ever wished you could ask your textbook questions, this is for you. 

This AI tool is like ChatGPT for students. 

Just upload any PDF book and ask a question. It will give you an answer with page citations in seconds. 

The best part? It's free.",2023-11-28 19:24:49+00:00,Tweet,rajyaatluri,rajya,"Los Angeles, CA",https://twitter.com/rajyaatluri/status/1729582135651295484,60,0,3,[],[],N,Enojo,en
1727159341772341737,TOMEN FORROS,2023-11-22 02:57:30+00:00,Tweet,blueemim,miki 樂★,she/her | 18 | 🇦🇷,https://twitter.com/blueemim/status/1727159341772341737,0,0,0,[],[],N,Enojo,en
1727150808041726389,TOMEN FORROS,2023-11-22 02:23:36+00:00,Tweet,blueemim,miki 樂★,she/her | 18 | 🇦🇷,https://twitter.com/blueemim/status/1727150808041726389,0,0,0,[],[],N,Enojo,en
1729668077619478836,son todos unos forros,2023-11-29 01:06:20+00:00,Tweet,s_beleeen,priscila,,https://twitter.com/s_beleeen/status/1729668077619478836,0,0,0,[],[],N,Enojo,es
1729680150789296432,tantos forros y no hay con quien usarlos🤣 https://t.co/q6zuBk6qsY,2023-11-29 01:54:18+00:00,Tweet,anitaamoneer,anita🌷,,https://twitter.com/anitaamoneer/status/1729680150789296432,0,0,0,[],[],N,Enojo,es
1729653452270182864,"PROMOCIONE FINDAMENTOS LCDLL, ME QUISIERON CAGAR EN LOS DOS PARCIALES Y NO PUEDIERON FORROS",2023-11-29 00:08:13+00:00,Tweet,Tobs_003,Tobssss,,https://twitter.com/Tobs_003/status/1729653452270182864,2,0,0,[],[],N,Enojo,es
1729306422653907171,EN VEZ DE RENOVAR A ZUCULINI Y SUAREZ RECUPEREN A JUANFER FORROS MIRÁ LOS GOLES QUE HACE,2023-11-28 01:09:14+00:00,Tweet,so_ferrari_CARP,La Juanita⭐⭐⭐,Argentina,https://twitter.com/so_ferrari_CARP/status/1729306422653907171,293,17,17,[],[],N,Enojo,es
1729684014267617398,"ultimamente (como todos los años) me destruyen los horarios de los partidos, tengo 912 finales encima y a estos forros se les canta jugar a altas horas de la noche Basta",2023-11-29 02:09:39+00:00,Tweet,_micabrogno,11,,https://twitter.com/_micabrogno/status/1729684014267617398,14,0,1,[],[],N,Enojo,es
1686804156139401228,"Hasta $10.000.000 razones para que tu #Pyme pegue el salto 🤑
Hacé click acá abajo y obtené la oferta que tu empresa necesita para seguir creciendo. Te damos una cuenta bonificada por 12 meses y muchos beneficios más 🥳 
¡Impulsá a tu negocio haciendo click acá!",2023-08-02 18:20:24+00:00,Tweet,Supervielle_ARG,Supervielle,Argentina,https://twitter.com/Supervielle_ARG/status/1686804156139401228,294,23,19,['Pyme'],[],N,Enojo,es
1729542068534391189,pueden decir de una vez donde carajo va a ser la final????? como les encanta pelotudear al hincha a estos forros,2023-11-28 16:45:37+00:00,Tweet,Miruguerreno,Miru Guerreño,"Buenos Aires, Argentina",https://twitter.com/Miruguerreno/status/1729542068534391189,31,1,7,[],[],N,Enojo,es
1727725723358474278,@sscarletswift q forros,2023-11-23 16:28:06+00:00,Tweet,swiftrolo,martín,leclerc,https://twitter.com/swiftrolo/status/1727725723358474278,0,0,0,[],"[UserRef(id=1427145372636532739, username='sscarletswift', displayname='ro; 🇦🇷', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,en
1728411677467566541,no sean tan forros en comer chisitos en el tren porfavor PORFAVORRRRR,2023-11-25 13:53:50+00:00,Tweet,daicelix,Daiceli,,https://twitter.com/daicelix/status/1728411677467566541,0,0,0,[],[],N,Enojo,es
1728761130997145936,"Cuántas marchas vieron en protección del agua pura en Mendoza por los peces muertos en los departamentos antimineros de la provincia? Ninguna.
Los usan de forros y les encanta, con tal de sentirse parte de algo más grande.",2023-11-26 13:02:27+00:00,Tweet,mendocinoybasta,Mendocino,"Mendoza, Argentina",https://twitter.com/mendocinoybasta/status/1728761130997145936,34,2,4,[],[],N,Enojo,es
1728949549971239310,"💡Fun fact: hay católicos forros, evangelistas forros, judíos forros, musulmanes forros. 👉 El problema no es la religión, el problema es ser un forro. 🌈 https://t.co/ocRfaf5K84",2023-11-27 01:31:09+00:00,Tweet,basta_me_voy,Sil Vina Cibrián Campoy 🆗️,,https://twitter.com/basta_me_voy/status/1728949549971239310,6,0,2,[],[],N,Enojo,es
1727484626766057507,@indignadoxd Forros!!,2023-11-23 00:30:04+00:00,Tweet,SilviaFMF12,Silvia Montenegro,,https://twitter.com/SilviaFMF12/status/1727484626766057507,1,0,0,[],"[UserRef(id=1226879826277126144, username='indignadoxd', displayname='INDIGNADO', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,en
1729577394434900232,PARA LOS.FORROS QUE VOTARON A MILEI ODIANDO A LA CASTA!!,2023-11-28 19:05:59+00:00,Tweet,Alonso3756,ANDREA ❤,,https://twitter.com/Alonso3756/status/1729577394434900232,12,0,8,[],[],N,Enojo,es
1729575896716095659,"EL PRO COPÓ EL GABINETE Y HAY MALESTAR [https://t.co/RpOtamrzao]

🗳️ La diputada provincial electa en Entre Ríos, Liliana Salinas, volvió a cuestionar el acuerdo entre Javier Milei y Juntos por el Cambio y aseguró que “este va a ser el segundo gobierno de Mauricio Macri”. https://t.co/TSYHqHtLg1",2023-11-28 19:00:02+00:00,Tweet,pagina12,Página|12,Argentina,https://twitter.com/pagina12/status/1729575896716095659,210,63,169,[],[],N,Enojo,es
1728940631165120581,"Do you want to ask your books questions?

That's now possible with this AI tool. 

Just upload any PDF book and ask a question. You'll get an answer with page citations in seconds. 

The best part? It's free.",2023-11-27 00:55:43+00:00,Tweet,coralai_,Coral AI,,https://twitter.com/coralai_/status/1728940631165120581,158,0,7,[],[],N,Enojo,en
1728981513637904529,@joaswiftie forros?,2023-11-27 03:38:10+00:00,Tweet,guilluulu,gui,"José María Ezeiza, Argentina",https://twitter.com/guilluulu/status/1728981513637904529,0,0,0,[],"[UserRef(id=1441237949509558275, username='joaswiftie', displayname='jo', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,en
1726719476161532137,@SofiaSosaas Son forros 🤣,2023-11-20 21:49:38+00:00,Tweet,AixaDallanora,Aixxxa🤍,"Misiones, Argentina",https://twitter.com/AixaDallanora/status/1726719476161532137,0,0,0,[],"[UserRef(id=1035896651737649152, username='SofiaSosaas', displayname='soso', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,en
1729612108894011768,"Want to get a $500 Amazon Gift Card? 

All you have to do is...

1. Follow our page 🩵
2. Retweet this post 🤳🏼

To the season of giving, here at @forwardtide! Join the best positive community on X 😊",2023-11-28 21:23:56+00:00,Tweet,forwardtide,Forward Tide,,https://twitter.com/forwardtide/status/1729612108894011768,55,1,7,[],"[UserRef(id=1704100137251840001, username='forwardtide', displayname='Forward Tide', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,en
1727822514150088989,"@mdeambrosio Jajajaja!!! Genial, votaron para terminar con la casta y a los 4 días ya tienen a Sturzenegger, Caputo y la Bullrich adentro y a macri manejando todo, no puedo parar de cagarme de risa de estos forros boludos... https://t.co/JGxTMOalED",2023-11-23 22:52:43+00:00,Tweet,ELBEBECOOKE2023,El Bebe Cooke ⭐⭐⭐🇦🇷,Argentina,https://twitter.com/ELBEBECOOKE2023/status/1727822514150088989,99,14,12,[],"[UserRef(id=7790952, username='mdeambrosio', displayname='Martín De Ambrosio', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,es
1729666775397154862,Los forros que dicen “aguante el verano” son boludos??? Hermano me tengo que duchar 2 veces de tanto que estoy sudando. QUE ASCO EL VERANO. https://t.co/mvarxsGxI9,2023-11-29 01:01:09+00:00,Tweet,Aramreviews,AramReviews,"Buenos Aires, Argentina",https://twitter.com/Aramreviews/status/1729666775397154862,2,0,0,[],[],N,Enojo,es
1728610414995689817,@pabloavelluto @frigeriorogelio Forros,2023-11-26 03:03:33+00:00,Tweet,hreyesmartinez,Hugo,"Fernandez Oro, Rio Negro",https://twitter.com/hreyesmartinez/status/1728610414995689817,0,0,0,[],"[UserRef(id=95970921, username='pabloavelluto', displayname='Pablo Avelluto', _type='snscrape.modules.twitter.UserRef'), UserRef(id=164774579, username='frigeriorogelio', displayname='Rogelio Frigerio', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,en
1729261793607036955,"Cómo se nota que ayer ninguno pensó en el hincha, eh. Son unos forros.
 https://t.co/qgcISZ5fme",2023-11-27 22:11:54+00:00,Tweet,fico_taglia3,Fico,"Lanús Oeste, Argentina",https://twitter.com/fico_taglia3/status/1729261793607036955,13,0,0,[],[],N,Enojo,es
1729685817407271055,"Uno siempre busca justificar a una persona en actitudes asi. Pero no siempre la tienen, a veces son forros sin más y eso ya nos excede por completo",2023-11-29 02:16:49+00:00,Tweet,Dereckkkk_m,Dereck,Argentina,https://twitter.com/Dereckkkk_m/status/1729685817407271055,0,0,0,[],[],N,Enojo,es
1726741088608587942,@MiltonFriedom5 Forros,2023-11-20 23:15:31+00:00,Tweet,vanesagreco70,vag,"Mar del Plata, Argentina",https://twitter.com/vanesagreco70/status/1726741088608587942,0,0,0,[],"[UserRef(id=1268299521219391488, username='MiltonFriedom5', displayname='Milton Friedom5 ✈️', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,en
1729645170776261109,yo no me olvido de todos los forros que la hacen ponerla nerviosa a mi vieja... hoy por ejemplo le subio la presion. Para mi todos esos estan muertos y bien enterrados.,2023-11-28 23:35:18+00:00,Tweet,Kebrado3,Kebradon´t,,https://twitter.com/Kebrado3/status/1729645170776261109,8,1,0,[],[],N,Enojo,es
1726705004525072646,"@AskhanWakanku Tenia que tener foto de the owl house , siempre dando mala imagen los forros",2023-11-20 20:52:08+00:00,Tweet,gatico_malico,Gatico_solitario,,https://twitter.com/gatico_malico/status/1726705004525072646,3,1,1,[],"[UserRef(id=1519117845787025410, username='AskhanWakanku', displayname='Askhan wakanku🍃🍂🌾🇪🇨', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,es
1729149692775198850,"Don't Wait For The New Your To Start Your Business! Get A Head Start Today With Business Anywhere. 

-No SSN Required 
-Easy &amp; Affordable",2023-11-27 14:46:27+00:00,Tweet,BizAnyio,BusinessAnywhere,"Cheyenne, WY",https://twitter.com/BizAnyio/status/1729149692775198850,273,0,13,[],[],N,Enojo,en
1728635321355477034,Activen forros 📲📞 @RacingClub @AlfredoChiodini,2023-11-26 04:42:31+00:00,Tweet,nachocao22,academico 🎓,"Ciudad Autónoma de Buenos Aires, Argentina",https://twitter.com/nachocao22/status/1728635321355477034,1,1,0,[],"[UserRef(id=95227165, username='RacingClub', displayname='Racing Club', _type='snscrape.modules.twitter.UserRef'), UserRef(id=1884880052, username='AlfredoChiodini', displayname='Alfredo Chiodini', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,en
1728526317857976431,"🌟🇦🇷 Santiago Castro lleva 6 GOLES en sus últimos 13 partidos con Vélez.

Peleando el descenso y con 19 años, muy meritorio lo del pibe. https://t.co/xwXv1GtdpK",2023-11-25 21:29:23+00:00,Tweet,sudanalytics_,Sudanalytics,sudanalytics.data@gmail.com,https://twitter.com/sudanalytics_/status/1728526317857976431,1174,13,48,[],[],N,Enojo,es
1729656297593635150,sean forros total los demas son igual,2023-11-29 00:19:31+00:00,Tweet,rondoletoangela,a 𓆰𓆪,Argentina,https://twitter.com/rondoletoangela/status/1729656297593635150,0,0,0,[],[],N,Enojo,es
1729662944349171931,Hay que no ser tan FORROS!,2023-11-29 00:45:56+00:00,Tweet,CelesMartinez01,🅲🅴🅻🅴 🅼🅰🆁🆃🅸🅽🅴🆉,"Tucumán, Argentina",https://twitter.com/CelesMartinez01/status/1729662944349171931,0,0,0,[],[],N,Enojo,es
1727499899497832710,"Jajajajjajaja no va a rescatar a los forros que se compraron casas con créditos UVA, ahora pagan menos que un alquiler para tener su propio techo, y se la pasan llorando. Excelente Milei, el sentido común ante todo 👏👏👏",2023-11-23 01:30:46+00:00,Tweet,dibujites,Dibujites Incorrectes,,https://twitter.com/dibujites/status/1727499899497832710,137,4,16,[],[],N,Enojo,es
1728044898316685417,@emiinjeong q forros,2023-11-24 13:36:23+00:00,Tweet,jeonng_iny,pauu 🇦🇷,she/her 1x,https://twitter.com/jeonng_iny/status/1728044898316685417,0,0,0,[],"[UserRef(id=1634774842690920450, username='emiinjeong', displayname='emi 樂☆', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,en
1728235789644099929,"CAGONES y FORROS hubo siempre, pero el ejercicio de la crueldad anónima y sin consecuencias en años formativos... va a ser un temita a extirpar, eh.",2023-11-25 02:14:55+00:00,Tweet,Nicolasdurruti,Nicolas Durruti,,https://twitter.com/Nicolasdurruti/status/1728235789644099929,27,0,4,[],[],N,Enojo,es
1727155684461175025,@AldoAcade Forros,2023-11-22 02:42:58+00:00,Tweet,SergioObeid,Sergio Obeid,,https://twitter.com/SergioObeid/status/1727155684461175025,0,0,0,[],"[UserRef(id=1449726045893144581, username='AldoAcade', displayname='Aldo', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,en
1728639720266117394,"Disponible en inglés, español y japonés, este folleto gratuito, el segundo de la serie, se centra en los hallazgos de los ensayos clínicos de los tratamientos que actúan sobre PCSK9.

Regístrese gratis al sitio web de R3i y descargue el folleto ➡️ https://t.co/RQbdstXO8z

#R3i https://t.co/VoX1XsYoLB",2023-11-26 05:00:00+00:00,Tweet,R3i_Foundation,R3i Foundation,,https://twitter.com/R3i_Foundation/status/1728639720266117394,32,2,7,['R3i'],[],N,Enojo,es
1727128718454509982,LES VAN A HACER ALGO A LOS FORROS ESTOS O VAN A SEGUIR SIENDO IMPUNES A TODO???? @CONMEBOL,2023-11-22 00:55:49+00:00,Tweet,codingtaurus,luna🌜,Argentina,https://twitter.com/codingtaurus/status/1727128718454509982,0,0,0,[],"[UserRef(id=1265260098, username='CONMEBOL', displayname='CONMEBOL.com', _type='snscrape.modules.twitter.UserRef')]",N,Enojo,es
1727728651406361051,"THE VERY REAL TUGO, FORROS",2023-11-23 16:39:44+00:00,Tweet,obstaculito_txt,𝗼𝘣𝘴𝘵𝘢𝘤𝘶𝘭𝘪𝘵𝘰 ⭐⭐⭐,"Buenos Aires, Argentina",https://twitter.com/obstaculito_txt/status/1727728651406361051,0,0,0,[],[],N,Enojo,en
